,longitude,latitude,ssrd,t2mmin,vpd,sSWC,FPAR
2012-11-23,13.125,49.375,2.8527155,2.1226196,275.097,0.35639814,0.50666666
2012-11-24,13.125,49.375,5.0811887,2.6793213,632.16974,0.3552582,0.5
2012-11-25,13.125,49.375,4.2502313,3.5257263,802.7325,0.35379222,0.4933333
2012-11-26,13.125,49.375,3.811069,1.3731079,478.2156,0.35408616,0.48666665
2012-11-27,13.125,49.375,2.1647198,3.8530884,206.47192,0.35486132,0.48
2012-11-28,13.125,49.375,1.5716835,4.4450073,210.38226,0.3577352,0.47333333
2012-11-29,13.125,49.375,0.9517728,0.2185669,183.4249,0.40935418,0.46666664
2012-11-30,13.125,49.375,3.2000885,-1.9249268,405.72595,0.38602635,0.45999998
2012-12-01,13.125,49.375,4.437081,-4.1405945,357.93506,0.37335232,0.452
2012-12-02,13.125,49.375,2.6023836,-3.4703064,310.7682,0.36959386,0.44399998
2012-12-03,13.125,49.375,3.784792,-2.0185852,355.7869,0.36621302,0.436
2012-12-04,13.125,49.375,1.1028361,-1.3960876,71.35954,0.3723749,0.42799997
2012-12-05,13.125,49.375,2.7552612,-0.742157,297.1825,0.37066597,0.42
2012-12-06,13.125,49.375,4.2579646,-6.07135,304.76743,0.36467737,0.412
2012-12-07,13.125,49.375,4.1332607,-6.6119995,319.1059,0.35741508,0.40399998
2012-12-08,13.125,49.375,4.1732984,-7.93692,340.17374,0.35558614,0.396
2012-12-09,13.125,49.375,3.6111445,-8.325165,284.53238,0.35400903,0.38799998
2012-12-10,13.125,49.375,2.158656,-1.5484009,238.66483,0.35222003,0.38
2012-12-11,13.125,49.375,3.2881727,-7.749054,293.89886,0.3516746,0.372
2012-12-12,13.125,49.375,2.9212663,-9.644318,228.21707,0.351178,0.364
2012-12-13,13.125,49.375,4.5544057,-13.052551,234.99734,0.34996915,0.356
2012-12-14,13.125,49.375,4.3704004,-8.703247,294.97305,0.34863776,0.348
2012-12-15,13.125,49.375,1.539202,-4.5594177,259.86945,0.3715025,0.34
2012-12-16,13.125,49.375,3.7891343,2.0672607,340.9641,0.40527937,0.34
2012-12-17,13.125,49.375,1.7099081,1.4199524,101.941124,0.4044205,0.34
2012-12-18,13.125,49.375,1.8680264,0.88983154,145.36473,0.40143606,0.34
2012-12-19,13.125,49.375,2.7706583,-0.16275024,255.30125,0.39447448,0.34
2012-12-20,13.125,49.375,2.6147654,-2.5474548,227.98648,0.38362414,0.34
2012-12-21,13.125,49.375,1.3465928,-2.7160645,250.98071,0.37678802,0.34
2012-12-22,13.125,49.375,1.0554506,-1.1418457,55.863552,0.37397113,0.34
2012-12-23,13.125,49.375,0.3189356,0.5454712,120.852425,0.42535353,0.34
2012-12-24,13.125,49.375,3.3482103,4.3237305,798.851,0.4118953,0.34
2012-12-25,13.125,49.375,3.9896402,3.0835266,846.3362,0.40475413,0.34
2012-12-26,13.125,49.375,2.7325492,4.264557,586.34155,0.4175383,0.34
2012-12-27,13.125,49.375,2.0911226,4.357727,590.1891,0.42112735,0.34
2012-12-28,13.125,49.375,2.5518034,1.1336975,468.21512,0.41836366,0.34
2012-12-29,13.125,49.375,4.078223,-0.35998535,613.69934,0.39786214,0.34
2012-12-30,13.125,49.375,3.4364643,-0.7121277,459.10455,0.39078128,0.34
2012-12-31,13.125,49.375,3.4694517,1.2392273,659.1833,0.38551214,0.34
2013-01-01,13.125,49.375,3.6211631,-0.4376526,639.2638,0.3802853,0.34
2013-01-02,13.125,49.375,2.902686,0.27246094,521.6467,0.38262913,0.34
2013-01-03,13.125,49.375,0.8757634,0.1628418,267.71594,0.38038015,0.34
2013-01-04,13.125,49.375,0.7071634,4.3359985,332.97668,0.39650777,0.34
2013-01-05,13.125,49.375,0.88823086,5.246582,461.20215,0.41506365,0.34
2013-01-06,13.125,49.375,1.0563177,4.1984863,341.66016,0.41483453,0.34
2013-01-07,13.125,49.375,1.861743,2.9969788,515.1589,0.4078576,0.34
2013-01-08,13.125,49.375,1.424481,2.4762573,176.55174,0.40493214,0.34
2013-01-09,13.125,49.375,0.6251494,1.8372192,146.57858,0.41291684,0.34
2013-01-10,13.125,49.375,2.506211,0.33764648,319.9425,0.3981516,0.34
2013-01-11,13.125,49.375,3.4686918,-4.4144897,456.13684,0.38919154,0.34
2013-01-12,13.125,49.375,4.20148,-7.988861,431.91824,0.38543978,0.34
2013-01-13,13.125,49.375,2.8390663,-8.876404,317.4278,0.38105583,0.34
2013-01-14,13.125,49.375,2.778382,-5.132324,292.3842,0.37702805,0.34
2013-01-15,13.125,49.375,3.9010005,-7.4007263,276.87222,0.37423903,0.34
2013-01-16,13.125,49.375,2.9365666,-4.3453064,322.28687,0.3719691,0.3375
2013-01-17,13.125,49.375,2.079335,-5.512207,207.87956,0.36982346,0.335
2013-01-18,13.125,49.375,3.4262018,-7.684082,187.63316,0.36780766,0.3325
2013-01-19,13.125,49.375,4.1281104,-7.8154907,209.17062,0.3662237,0.32999998
2013-01-20,13.125,49.375,3.5358515,-7.576111,210.26318,0.36455902,0.3275
2013-01-21,13.125,49.375,1.55096,-4.1418457,164.83931,0.3647538,0.325
2013-01-22,13.125,49.375,3.0365977,-3.7458801,281.92615,0.36226735,0.3225
2013-01-23,13.125,49.375,3.394394,-2.2686768,305.65796,0.36002696,0.32
2013-01-24,13.125,49.375,2.2367685,-5.652405,190.61731,0.3586586,0.3175
2013-01-25,13.125,49.375,3.96555,-6.588623,296.42667,0.3570803,0.315
2013-01-26,13.125,49.375,6.846576,-6.9088745,352.10446,0.3561667,0.3125
2013-01-27,13.125,49.375,3.1373184,-3.49057,389.4849,0.35524997,0.31
2013-01-28,13.125,49.375,3.3185525,-1.575531,325.94696,0.35820052,0.30749997
2013-01-29,13.125,49.375,1.3950887,0.91833496,219.37607,0.39115313,0.30499998
2013-01-30,13.125,49.375,1.3832439,4.3408203,614.5943,0.41042605,0.30249998
2013-01-31,13.125,49.375,5.6182837,4.017212,851.70337,0.4017762,0.29999998
2013-02-01,13.125,49.375,3.3378856,2.7328491,559.5976,0.4142976,0.29999998
2013-02-02,13.125,49.375,3.5682302,-1.7755432,511.0371,0.4177529,0.29999998
2013-02-03,13.125,49.375,5.011925,-1.9234619,513.43506,0.39583972,0.29999998
2013-02-04,13.125,49.375,2.0012605,-0.91903687,190.64366,0.39997217,0.29999998
2013-02-05,13.125,49.375,5.409889,-0.4263916,465.74673,0.41937187,0.29999998
2013-02-06,13.125,49.375,5.6764455,-1.84906,510.19202,0.39883372,0.29999998
2013-02-07,13.125,49.375,7.2714753,-2.1089478,439.24017,0.389153,0.29999998
2013-02-08,13.125,49.375,7.519518,-3.810089,425.67883,0.38331547,0.29999998
2013-02-09,13.125,49.375,6.006761,-4.4800415,355.90097,0.3787782,0.29999998
2013-02-10,13.125,49.375,6.9740925,-5.92395,425.8562,0.375724,0.29999998
2013-02-11,13.125,49.375,8.281429,-6.2460938,411.9856,0.373178,0.29999998
2013-02-12,13.125,49.375,2.4941494,-3.7747498,273.97318,0.3708798,0.29999998
2013-02-13,13.125,49.375,4.752391,-4.10849,370.73523,0.36900574,0.29999998
2013-02-14,13.125,49.375,6.637507,-3.1970825,449.52902,0.3672348,0.29999998
2013-02-15,13.125,49.375,8.65282,-2.691742,480.63403,0.36622605,0.29999998
2013-02-16,13.125,49.375,5.2444863,-2.2308044,356.5404,0.36755434,0.29846153
2013-02-17,13.125,49.375,5.3182464,-0.41815186,322.04562,0.36945325,0.29692307
2013-02-18,13.125,49.375,5.5724244,-1.1855774,453.22534,0.3659888,0.29538462
2013-02-19,13.125,49.375,2.881774,-2.018219,325.02255,0.3637918,0.29384613
2013-02-20,13.125,49.375,6.918591,-3.6419983,470.56464,0.3613197,0.29230767
2013-02-21,13.125,49.375,7.9940295,-5.060913,407.6768,0.35814548,0.29076922
2013-02-22,13.125,49.375,6.0246615,-6.709076,342.03113,0.35590118,0.28923076
2013-02-23,13.125,49.375,4.8022413,-5.913788,218.73994,0.3552556,0.2876923
2013-02-24,13.125,49.375,7.527394,-5.995697,309.35132,0.35799837,0.28615385
2013-02-25,13.125,49.375,7.060291,-2.8167114,347.6744,0.3739392,0.28461537
2013-02-26,13.125,49.375,4.537318,-1.896759,169.3412,0.39058465,0.2830769
2013-02-27,13.125,49.375,3.8043363,-0.93515015,262.8474,0.38357505,0.28153846
2013-02-28,13.125,49.375,7.4773774,0.5550232,427.2405,0.37931716,0.28
2013-03-01,13.125,49.375,8.471115,-0.5388794,441.20782,0.37765667,0.27933332
2013-03-02,13.125,49.375,11.704609,-2.5628967,679.14343,0.3749935,0.27866668
2013-03-03,13.125,49.375,12.103299,-2.654541,587.6874,0.37087741,0.278
2013-03-04,13.125,49.375,13.300057,-3.0948792,692.98676,0.36824661,0.27733332
2013-03-05,13.125,49.375,13.839847,-2.7549438,915.79926,0.3692808,0.27666667
2013-03-06,13.125,49.375,13.31332,-1.5061035,1050.1956,0.37195927,0.276
2013-03-07,13.125,49.375,8.515918,1.7973633,864.9289,0.37727448,0.27533332
2013-03-08,13.125,49.375,9.589852,3.2625427,762.739,0.37899917,0.27466667
2013-03-09,13.125,49.375,2.809766,4.49823,230.58925,0.38400218,0.274
2013-03-10,13.125,49.375,8.093389,3.4342651,698.2684,0.3819327,0.2733333
2013-03-11,13.125,49.375,5.652007,-2.0090942,373.05176,0.38400418,0.27266666
2013-03-12,13.125,49.375,6.568608,-2.9776306,293.35025,0.37408304,0.27199998
2013-03-13,13.125,49.375,6.963044,-5.615906,363.99396,0.36996904,0.2713333
2013-03-14,13.125,49.375,13.813929,-8.288757,450.12125,0.36886236,0.27066666
2013-03-15,13.125,49.375,10.58073,-7.341858,445.362,0.3703395,0.26999998
2013-03-16,13.125,49.375,14.147043,-8.971832,585.5409,0.3682445,0.274375
2013-03-17,13.125,49.375,14.741083,-3.8931885,699.5561,0.36707932,0.27874997
2013-03-18,13.125,49.375,6.971426,-1.1526184,449.93835,0.37154588,0.28312498
2013-03-19,13.125,49.375,11.279791,-0.5104675,464.98752,0.38629398,0.2875
2013-03-20,13.125,49.375,12.507222,-0.6338806,784.84143,0.38417757,0.29187497
2013-03-21,13.125,49.375,10.1813,-1.1815491,528.4077,0.37964967,0.29625
2013-03-22,13.125,49.375,11.681196,-2.617035,539.3289,0.37125528,0.300625
2013-03-23,13.125,49.375,13.684387,-5.458069,484.32623,0.36554796,0.305
2013-03-24,13.125,49.375,13.785323,-7.203644,501.73398,0.36278057,0.309375
2013-03-25,13.125,49.375,7.1009245,-5.0526123,405.37692,0.36080214,0.31375
2013-03-26,13.125,49.375,8.890972,-6.0632324,423.73434,0.35909167,0.318125
2013-03-27,13.125,49.375,9.692242,-6.111664,437.8768,0.35795426,0.3225
2013-03-28,13.125,49.375,16.092033,-4.709137,555.4903,0.36148104,0.326875
2013-03-29,13.125,49.375,13.411256,-1.4683838,533.7156,0.36197037,0.33125
2013-03-30,13.125,49.375,13.478634,-2.1956482,699.19684,0.3601918,0.335625
2013-03-31,13.125,49.375,9.872487,-1.9891663,466.02087,0.3605798,0.34
2013-04-01,13.125,49.375,11.036914,-4.056671,495.45517,0.36113462,0.34533334
2013-04-02,13.125,49.375,10.0462885,-2.6163025,556.9782,0.3573689,0.35066667
2013-04-03,13.125,49.375,11.027459,-1.8130798,523.39246,0.35335687,0.356
2013-04-04,13.125,49.375,13.002377,-1.9683533,489.23083,0.34984526,0.36133334
2013-04-05,13.125,49.375,6.6026464,-0.7805176,339.45328,0.34904078,0.36666667
2013-04-06,13.125,49.375,7.3771415,0.0184021,464.30588,0.35407877,0.372
2013-04-07,13.125,49.375,11.131247,-2.5563354,562.5236,0.3619338,0.37733334
2013-04-08,13.125,49.375,17.85851,-7.0635376,750.6566,0.36829457,0.38266665
2013-04-09,13.125,49.375,16.570776,0.16455078,759.15515,0.3848284,0.38799998
2013-04-10,13.125,49.375,11.464425,2.6497192,661.5744,0.4119595,0.39333332
2013-04-11,13.125,49.375,7.267548,3.3575745,746.52203,0.41262951,0.39866665
2013-04-12,13.125,49.375,12.495607,6.4421387,1030.6035,0.422619,0.40399998
2013-04-13,13.125,49.375,18.466282,3.4505615,1093.6486,0.41472018,0.40933332
2013-04-14,13.125,49.375,14.414622,2.3717346,1341.4902,0.40705758,0.41466665
2013-04-15,13.125,49.375,21.989996,4.2444153,1831.176,0.40793902,0.42
2013-04-16,13.125,49.375,17.988415,6.7892456,1621.698,0.39592102,0.42266664
2013-04-17,13.125,49.375,19.26557,10.185669,1827.6649,0.3841035,0.42533332
2013-04-18,13.125,49.375,18.52895,7.974945,2158.0107,0.37569842,0.42799997
2013-04-19,13.125,49.375,7.5229363,6.5859985,1052.2472,0.3850578,0.43066666
2013-04-20,13.125,49.375,6.5524178,5.2582397,593.9008,0.4149772,0.4333333
2013-04-21,13.125,49.375,19.761803,4.8558044,1417.7032,0.39332807,0.436
2013-04-22,13.125,49.375,15.831896,7.086792,1224.8508,0.38476738,0.43866664
2013-04-23,13.125,49.375,14.770047,6.5426636,1380.4471,0.37717286,0.44133332
2013-04-24,13.125,49.375,21.165474,4.504608,1783.7172,0.3681442,0.44399998
2013-04-25,13.125,49.375,23.27323,7.012726,2069.759,0.36236712,0.44666666
2013-04-26,13.125,49.375,23.441525,8.228424,2322.2156,0.35539383,0.4493333
2013-04-27,13.125,49.375,11.276818,6.4447327,1113.4275,0.37799805,0.452
2013-04-28,13.125,49.375,4.8375554,4.867737,519.7107,0.3871509,0.45466664
2013-04-29,13.125,49.375,7.724743,6.2428894,804.7316,0.37473446,0.45733333
2013-04-30,13.125,49.375,13.165692,6.512024,970.69055,0.37038338,0.45999998
2013-05-01,13.125,49.375,11.335019,7.1866455,852.22095,0.36782914,0.464
2013-05-02,13.125,49.375,12.078328,9.091888,801.15155,0.3849,0.46799996
2013-05-03,13.125,49.375,6.3784575,9.723785,710.8163,0.3854269,0.47199997
2013-05-04,13.125,49.375,16.225222,8.906921,1057.1819,0.3823666,0.47599998
2013-05-05,13.125,49.375,20.61451,8.869568,1369.9208,0.37657306,0.48
2013-05-06,13.125,49.375,17.53546,9.148132,1388.7761,0.37025473,0.48399997
2013-05-07,13.125,49.375,14.790082,11.053619,1138.9685,0.3875905,0.48799998
2013-05-08,13.125,49.375,19.81012,11.198425,1513.1243,0.39185828,0.49199998
2013-05-09,13.125,49.375,22.44778,10.114349,1859.9653,0.38199544,0.496
2013-05-10,13.125,49.375,5.0309463,9.744598,731.90796,0.40978202,0.49999997
2013-05-11,13.125,49.375,13.249879,8.361237,930.3958,0.40300372,0.504
2013-05-12,13.125,49.375,19.670238,4.3033447,936.5787,0.40479243,0.50799996
2013-05-13,13.125,49.375,13.410087,3.4114685,665.0432,0.40053827,0.51199996
2013-05-14,13.125,49.375,17.197409,8.282623,1346.308,0.3881863,0.516
2013-05-15,13.125,49.375,25.904827,7.0242004,2067.047,0.37065926,0.52
2013-05-16,13.125,49.375,22.43849,9.111847,1978.4081,0.35760564,0.52187496
2013-05-17,13.125,49.375,20.274569,10.299408,1845.0725,0.36692443,0.52375
2013-05-18,13.125,49.375,17.5224,9.942566,1365.9972,0.410153,0.525625
2013-05-19,13.125,49.375,23.99931,8.892578,1567.8652,0.395467,0.5275
2013-05-20,13.125,49.375,19.726255,7.517212,1383.7471,0.39101517,0.529375
2013-05-21,13.125,49.375,24.454517,6.934143,1312.8572,0.37720117,0.53125
2013-05-22,13.125,49.375,13.817708,5.8914185,766.10443,0.38226518,0.533125
2013-05-23,13.125,49.375,17.400434,4.9631042,1014.3305,0.37976307,0.53499997
2013-05-24,13.125,49.375,13.892587,3.9395752,764.3074,0.37481895,0.536875
2013-05-25,13.125,49.375,16.691696,3.314087,792.8892,0.37083784,0.53875
2013-05-26,13.125,49.375,7.678193,4.4668884,405.00592,0.39933792,0.540625
2013-05-27,13.125,49.375,3.600957,6.0856323,401.7912,0.42431575,0.5425
2013-05-28,13.125,49.375,16.356665,6.966217,1319.0214,0.39803752,0.544375
2013-05-29,13.125,49.375,9.006038,6.546875,576.65784,0.40569103,0.54625
2013-05-30,13.125,49.375,7.6676292,6.958679,602.63135,0.41046903,0.548125
2013-05-31,13.125,49.375,4.8577614,5.808014,359.64612,0.4259041,0.55
2013-06-01,13.125,49.375,8.602275,5.145172,402.34796,0.42024374,0.55266666
2013-06-02,13.125,49.375,5.639145,7.1687317,446.91156,0.4328227,0.5553333
2013-06-03,13.125,49.375,3.2079558,7.050049,352.41562,0.42466423,0.558
2013-06-04,13.125,49.375,12.604134,7.99942,937.5744,0.40634736,0.5606667
2013-06-05,13.125,49.375,26.392878,9.86441,1593.4995,0.38508594,0.56333333
2013-06-06,13.125,49.375,18.962591,7.6268616,1478.8687,0.37183136,0.566
2013-06-07,13.125,49.375,20.542868,9.538696,1636.4454,0.36897266,0.56866664
2013-06-08,13.125,49.375,21.360666,11.092407,1869.3531,0.3795167,0.57133335
2013-06-09,13.125,49.375,21.295446,11.935791,1690.7935,0.39645985,0.574
2013-06-10,13.125,49.375,9.547911,11.914581,803.8013,0.42280924,0.57666665
2013-06-11,13.125,49.375,20.909561,10.831696,1606.1432,0.40296465,0.5793333
2013-06-12,13.125,49.375,23.07612,10.363403,1852.755,0.38632888,0.58199996
2013-06-13,13.125,49.375,27.707636,11.032471,2420.902,0.37192032,0.58466667
2013-06-14,13.125,49.375,19.776882,11.753418,1542.9567,0.37421003,0.5873333
2013-06-15,13.125,49.375,22.305548,10.700439,2088.2573,0.36404237,0.59
2013-06-16,13.125,49.375,26.314342,13.601013,2291.1404,0.34767112,0.5893333
2013-06-17,13.125,49.375,27.301895,12.662811,3003.2632,0.33234876,0.5886666
2013-06-18,13.125,49.375,25.804941,17.121826,3544.626,0.32297045,0.588
2013-06-19,13.125,49.375,26.615227,18.476807,3515.2153,0.31470963,0.5873333
2013-06-20,13.125,49.375,26.277613,17.986115,3287.904,0.30873072,0.58666664
2013-06-21,13.125,49.375,27.362019,14.37439,2085.9526,0.33018425,0.58599997
2013-06-22,13.125,49.375,19.194313,15.099091,2111.7427,0.3195052,0.5853333
2013-06-23,13.125,49.375,17.243309,12.844635,1798.7213,0.3154192,0.58466667
2013-06-24,13.125,49.375,13.950238,11.542999,1275.4436,0.34075254,0.584
2013-06-25,13.125,49.375,9.089211,9.367462,670.5216,0.39098445,0.5833333
2013-06-26,13.125,49.375,14.499008,8.656921,983.601,0.3842497,0.58266664
2013-06-27,13.125,49.375,23.284872,8.112701,1272.1289,0.3635213,0.58199996
2013-06-28,13.125,49.375,22.404142,7.525696,1363.1583,0.35265127,0.58133334
2013-06-29,13.125,49.375,15.31378,8.188507,1039.8021,0.35514486,0.58066666
2013-06-30,13.125,49.375,22.462616,8.812622,1466.951,0.35454398,0.58
2013-07-01,13.125,49.375,25.123186,7.9036255,1970.0453,0.33797872,0.5786666
2013-07-02,13.125,49.375,24.841873,10.083618,2379.6492,0.32397637,0.57733333
2013-07-03,13.125,49.375,21.536528,14.709259,2016.5667,0.32285386,0.576
2013-07-04,13.125,49.375,18.246271,14.372742,1850.0369,0.32720336,0.5746667
2013-07-05,13.125,49.375,18.357689,15.076111,1764.86,0.32727247,0.5733333
2013-07-06,13.125,49.375,21.518225,13.273346,1930.1904,0.32215306,0.57199997
2013-07-07,13.125,49.375,24.962626,14.050507,2234.889,0.30834016,0.5706667
2013-07-08,13.125,49.375,24.50792,12.671173,2261.0833,0.2946562,0.5693333
2013-07-09,13.125,49.375,23.535051,12.053009,2374.094,0.2803786,0.568
2013-07-10,13.125,49.375,21.750334,13.478485,2554.8555,0.26891518,0.56666666
2013-07-11,13.125,49.375,18.516315,12.32843,1725.4528,0.26323837,0.5653333
2013-07-12,13.125,49.375,21.566193,10.129669,1917.8846,0.25501648,0.564
2013-07-13,13.125,49.375,20.355192,9.900604,2041.0386,0.24510358,0.56266665
2013-07-14,13.125,49.375,20.885906,10.71756,2275.0288,0.2354111,0.56133336
2013-07-15,13.125,49.375,25.18418,11.779633,2116.609,0.22367485,0.56
2013-07-16,13.125,49.375,27.80919,9.963257,2391.3794,0.21094196,0.5575
2013-07-17,13.125,49.375,23.203157,10.366394,2636.7522,0.19978784,0.555
2013-07-18,13.125,49.375,25.126299,14.000885,2777.6177,0.18920337,0.5525
2013-07-19,13.125,49.375,24.002577,15.080353,2789.466,0.17923833,0.55
2013-07-20,13.125,49.375,21.637337,14.33194,2511.1028,0.17351273,0.5475
2013-07-21,13.125,49.375,27.384954,12.91626,2717.6973,0.16460079,0.545
2013-07-22,13.125,49.375,27.709047,11.487732,2999.436,0.15132031,0.5425
2013-07-23,13.125,49.375,26.044365,12.471222,3260.595,0.1442498,0.53999996
2013-07-24,13.125,49.375,21.773054,15.820068,2755.1426,0.17012677,0.53749996
2013-07-25,13.125,49.375,21.555153,16.830109,2539.3835,0.33065858,0.53499997
2013-07-26,13.125,49.375,22.292215,16.016357,3149.4417,0.28838098,0.53249997
2013-07-27,13.125,49.375,25.143505,17.168457,4075.761,0.25812218,0.53
2013-07-28,13.125,49.375,25.71855,18.720306,4075.7263,0.23174131,0.5275
2013-07-29,13.125,49.375,17.96733,16.308502,2024.1266,0.24264252,0.525
2013-07-30,13.125,49.375,19.928272,14.858795,1937.2803,0.27717376,0.5225
2013-07-31,13.125,49.375,17.27556,14.617706,2237.2651,0.26183382,0.52
2013-08-01,13.125,49.375,25.554947,12.603394,2863.4116,0.2437172,0.52
2013-08-02,13.125,49.375,26.065865,14.478516,3809.2256,0.22380108,0.52
2013-08-03,13.125,49.375,23.426622,17.528809,3955.302,0.21325856,0.52
2013-08-04,13.125,49.375,21.342564,16.216705,2350.6807,0.30429235,0.52
2013-08-05,13.125,49.375,24.108555,14.088593,2662.0588,0.28820267,0.52
2013-08-06,13.125,49.375,21.77353,16.44519,3199.5757,0.29490128,0.52
2013-08-07,13.125,49.375,22.876728,15.4262085,2581.8752,0.33542782,0.52
2013-08-08,13.125,49.375,16.240181,18.632141,2380.0667,0.31324655,0.52
2013-08-09,13.125,49.375,5.274175,14.321777,868.60034,0.38057923,0.52
2013-08-10,13.125,49.375,18.572863,13.394501,1640.8169,0.38378683,0.52
2013-08-11,13.125,49.375,19.501476,11.43692,1853.082,0.3595986,0.52
2013-08-12,13.125,49.375,15.577828,9.845032,2106.7998,0.34130096,0.52
2013-08-13,13.125,49.375,18.28793,12.551544,1689.6935,0.3334155,0.52
2013-08-14,13.125,49.375,18.525406,8.553406,1782.31,0.31887347,0.52
2013-08-15,13.125,49.375,20.64722,6.01062,1995.1549,0.30577672,0.52
2013-08-16,13.125,49.375,23.279922,8.731964,2390.1375,0.2918914,0.52
2013-08-17,13.125,49.375,20.51841,10.6623535,2748.9236,0.27596956,0.52
2013-08-18,13.125,49.375,18.662846,12.739868,2953.0583,0.26240784,0.52
2013-08-19,13.125,49.375,7.0315795,13.596771,988.3879,0.31987023,0.52
2013-08-20,13.125,49.375,13.343889,10.618378,1215.6919,0.3468895,0.52
2013-08-21,13.125,49.375,17.688011,7.6546936,1666.247,0.3228258,0.52
2013-08-22,13.125,49.375,21.163046,7.5171204,1890.7831,0.30530086,0.52
2013-08-23,13.125,49.375,15.798126,10.096893,1815.4178,0.29280472,0.52
2013-08-24,13.125,49.375,17.116457,12.432861,2095.5894,0.2880804,0.52
2013-08-25,13.125,49.375,4.1298976,13.176422,702.12604,0.34411737,0.52
2013-08-26,13.125,49.375,10.941898,12.277557,727.21265,0.3858658,0.52
2013-08-27,13.125,49.375,7.224794,11.548859,974.677,0.3724123,0.52
2013-08-28,13.125,49.375,10.584197,11.792328,1371.9231,0.35600019,0.52
2013-08-29,13.125,49.375,18.088995,9.00769,1783.5154,0.34387335,0.52
2013-08-30,13.125,49.375,16.264786,7.8276367,1936.4521,0.33233443,0.52
2013-08-31,13.125,49.375,15.446086,10.91452,2003.2202,0.32417575,0.52
2013-09-01,13.125,49.375,18.699924,9.878784,1509.931,0.32866415,0.52133334
2013-09-02,13.125,49.375,6.869567,9.351776,1411.9713,0.3193046,0.52266663
2013-09-03,13.125,49.375,9.258703,14.506683,1757.1882,0.31376243,0.524
2013-09-04,13.125,49.375,14.033506,11.032257,1906.5697,0.3092579,0.5253333
