,longitude,latitude,ssrd,t2mmin,e,tp,vpd,sSWC,FPAR
1999-07-11,11.625,50.875,15.151635,15.772034,-2.788395,0.22058758,2320.887,0.3425246,0.5466667
1999-07-12,11.625,50.875,19.694324,16.795502,-3.2257497,2.6132374,2097.5015,0.33459243,0.55
1999-07-13,11.625,50.875,18.900269,15.046936,-3.2605948,4.548143,1971.4928,0.33854565,0.55333334
1999-07-14,11.625,50.875,14.510915,13.875122,-3.0136719,4.796234,1541.6458,0.35417292,0.5566667
1999-07-15,11.625,50.875,16.831652,12.739899,-2.766246,1.2638932,1412.5018,0.35128152,0.56
1999-07-16,11.625,50.875,18.419767,10.890503,-2.6407552,0.42515785,1727.9442,0.33568108,0.559375
1999-07-17,11.625,50.875,23.127783,9.988495,-3.3529987,0.0,2341.5054,0.3161553,0.55875003
1999-07-18,11.625,50.875,26.242485,12.124023,-3.855242,0.0006226819,2890.0337,0.2979066,0.558125
1999-07-19,11.625,50.875,26.410812,16.37912,-4.3317113,0.014630566,3286.8997,0.27969193,0.5575
1999-07-20,11.625,50.875,18.39406,17.43399,-3.287107,4.831139,2413.3452,0.2872997,0.556875
1999-07-21,11.625,50.875,19.094362,15.982361,-3.2463775,0.7085453,2358.1516,0.29267856,0.55625
1999-07-22,11.625,50.875,14.22739,12.944519,-2.4339795,0.060535543,1907.569,0.27879208,0.555625
1999-07-23,11.625,50.875,6.4829907,11.342072,-1.7411402,10.852961,963.6403,0.3521964,0.555
1999-07-24,11.625,50.875,6.7278833,11.37146,-1.063495,0.42297015,1414.3344,0.336065,0.554375
1999-07-25,11.625,50.875,16.033659,14.1119995,-2.3572516,1.0365815,2179.859,0.3215405,0.55375004
1999-07-26,11.625,50.875,18.199518,15.652496,-2.4675953,0.600362,1900.8364,0.30954355,0.553125
1999-07-27,11.625,50.875,13.884556,13.287689,-2.1481915,0.039811373,1924.3795,0.29668877,0.5525
1999-07-28,11.625,50.875,23.774021,11.358917,-3.2974994,0.0,2208.6052,0.2805179,0.551875
1999-07-29,11.625,50.875,23.039452,11.098511,-3.1987984,0.0,2395.327,0.26217496,0.55125
1999-07-30,11.625,50.875,20.591185,11.359161,-2.8536835,0.008612583,2473.898,0.24680372,0.550625
1999-07-31,11.625,50.875,23.059383,12.564301,-3.0773997,0.030713692,2641.3525,0.2322513,0.55
1999-08-01,11.625,50.875,23.187063,11.723297,-3.058122,0.0006922788,2704.6665,0.21687932,0.5553333
1999-08-02,11.625,50.875,23.765713,14.011932,-2.8861217,0.0,2788.0703,0.20180339,0.5606667
1999-08-03,11.625,50.875,18.83013,11.421967,-2.222177,0.009230383,2694.4397,0.19057666,0.566
1999-08-04,11.625,50.875,21.574728,14.421204,-2.5921483,0.0,2959.8027,0.1811124,0.57133335
1999-08-05,11.625,50.875,10.650116,15.425659,-1.9718562,6.0138335,1703.6873,0.20933133,0.57666665
1999-08-06,11.625,50.875,20.52552,15.855103,-2.4081492,0.045786202,2301.8699,0.23134601,0.582
1999-08-07,11.625,50.875,14.651286,15.085419,-1.9993174,1.6743389,1988.9156,0.23475143,0.5873333
1999-08-08,11.625,50.875,16.086308,14.473114,-1.8983179,0.40638247,2220.687,0.23058985,0.5926667
1999-08-09,11.625,50.875,17.783655,16.281677,-2.5602534,6.439098,2502.3462,0.25618833,0.598
1999-08-10,11.625,50.875,14.1976595,15.986176,-2.0808983,1.9572365,2127.953,0.28839147,0.60333335
1999-08-11,11.625,50.875,11.458164,12.715363,-1.8776668,2.721259,1217.809,0.2985902,0.60866666
1999-08-12,11.625,50.875,14.403695,10.120026,-1.675739,0.16178143,1592.2732,0.28252742,0.614
1999-08-13,11.625,50.875,16.414183,9.256958,-1.8184326,0.2945735,1689.04,0.2654815,0.6193333
1999-08-14,11.625,50.875,12.477348,8.977661,-1.8866644,5.493769,1783.3428,0.26525,0.6246667
1999-08-15,11.625,50.875,17.654114,13.780121,-2.8851278,1.5741204,1832.0183,0.31292707,0.63
1999-08-16,11.625,50.875,18.80904,12.399628,-2.315953,1.849214,1605.1796,0.29415512,0.625625
1999-08-17,11.625,50.875,15.050254,12.122894,-2.3175092,4.192692,1586.1816,0.31751233,0.62125
1999-08-18,11.625,50.875,16.665691,9.763184,-2.5741367,2.4904566,1782.4683,0.3065157,0.616875
1999-08-19,11.625,50.875,18.186113,13.221039,-2.5592356,0.049251243,1967.507,0.29437727,0.6125
1999-08-20,11.625,50.875,15.847618,11.72702,-2.0540092,0.12319814,1893.727,0.275623,0.608125
1999-08-21,11.625,50.875,15.239715,10.852356,-2.003038,0.68855953,1528.2115,0.26783523,0.60375
1999-08-22,11.625,50.875,14.223244,8.455322,-1.5860934,0.0075236373,1459.3329,0.25991055,0.599375
1999-08-23,11.625,50.875,17.645775,7.8446655,-1.809163,0.004154402,1703.3977,0.24917635,0.595
1999-08-24,11.625,50.875,20.806944,7.9526978,-2.1259255,0.0,2061.4543,0.23446812,0.590625
1999-08-25,11.625,50.875,19.488335,12.448364,-2.310366,0.0,2637.9573,0.21763209,0.58625
1999-08-26,11.625,50.875,9.215089,16.472992,-1.4891005,5.2760453,1938.6163,0.22684044,0.581875
1999-08-27,11.625,50.875,14.0067,15.640442,-1.8393642,0.59242547,2027.4926,0.26124123,0.5775
1999-08-28,11.625,50.875,8.554633,14.071442,-1.3579724,5.349665,1127.4943,0.2755155,0.573125
1999-08-29,11.625,50.875,13.811148,12.996796,-1.8183979,0.772461,1559.7411,0.28887358,0.56875
1999-08-30,11.625,50.875,13.751627,9.730957,-1.5158359,0.1145686,1922.3822,0.2711971,0.564375
1999-08-31,11.625,50.875,8.2422,13.121094,-1.1211013,0.6706459,1488.0238,0.26188886,0.56
1999-09-01,11.625,50.875,14.027954,10.516541,-1.6616714,0.5943876,1536.1766,0.25852272,0.56133336
1999-09-02,11.625,50.875,14.5634575,6.7276917,-1.4109299,0.01584942,1668.2955,0.24814744,0.56266665
1999-09-03,11.625,50.875,16.44095,10.0034485,-1.5145673,8.326673e-14,1966.7378,0.23595555,0.564
1999-09-04,11.625,50.875,17.99729,12.730682,-1.6830624,0.00018173044,2205.5674,0.2232098,0.5653333
1999-09-05,11.625,50.875,16.642052,11.644867,-1.5849669,8.326673e-14,2338.607,0.21209364,0.56666666
1999-09-06,11.625,50.875,13.544748,13.171448,-1.4955338,2.3810136,2301.8604,0.2085021,0.568
1999-09-07,11.625,50.875,9.938905,15.264221,-1.4644748,3.9494727,1761.6635,0.26368886,0.5693333
1999-09-08,11.625,50.875,15.294056,12.796753,-1.6133434,0.21036628,2116.3455,0.2533999,0.5706667
1999-09-09,11.625,50.875,14.0823555,12.246246,-1.3895898,0.18222776,2446.8962,0.23961468,0.57199997
1999-09-10,11.625,50.875,14.971717,14.811279,-1.4638811,0.040672194,2709.1138,0.22557954,0.5733333
1999-09-11,11.625,50.875,17.63622,12.36145,-1.5911229,8.326673e-14,2765.9202,0.21030451,0.5746667
1999-09-12,11.625,50.875,17.411566,12.507843,-1.4157623,8.326673e-14,2871.422,0.19511192,0.576
1999-09-13,11.625,50.875,17.344053,12.696533,-1.195413,8.326673e-14,2891.7761,0.18173578,0.57733333
1999-09-14,11.625,50.875,16.96315,12.799225,-1.0576355,8.326673e-14,2999.4702,0.16949284,0.5786666
1999-09-15,11.625,50.875,16.907778,12.525238,-0.8569951,8.326673e-14,2703.0015,0.16139486,0.58
1999-09-16,11.625,50.875,9.313876,10.910522,-0.7764075,1.6101426,1627.5516,0.17000422,0.57733333
1999-09-17,11.625,50.875,15.064432,7.168579,-0.7197924,0.00018173044,1998.4016,0.17512918,0.5746666
1999-09-18,11.625,50.875,12.321407,12.04837,-0.64212954,0.124859154,1976.9352,0.17366391,0.57199997
1999-09-19,11.625,50.875,12.955966,11.089996,-0.9318132,0.03842172,2227.2222,0.17251515,0.5693333
1999-09-20,11.625,50.875,12.050097,14.6128235,-0.9811698,5.362462,2612.673,0.17765936,0.56666666
1999-09-21,11.625,50.875,12.82077,13.0784,-1.9767339,16.01206,1633.1676,0.35093626,0.56399995
1999-09-22,11.625,50.875,8.86218,12.764587,-1.6873615,6.235103,1748.0164,0.329657,0.5613333
1999-09-23,11.625,50.875,8.550051,15.4704895,-1.4865068,2.5364287,1729.6332,0.32975543,0.55866665
1999-09-24,11.625,50.875,12.658132,13.511169,-1.517126,0.053217333,2052.244,0.3054216,0.556
1999-09-25,11.625,50.875,5.6858625,13.688416,-0.8214561,1.151706,1523.5763,0.2920955,0.5533333
1999-09-26,11.625,50.875,4.236674,12.981781,-1.0912433,3.022689,930.3996,0.3004612,0.55066663
1999-09-27,11.625,50.875,8.922988,11.919403,-1.2033789,0.1256324,1696.3735,0.29917726,0.548
1999-09-28,11.625,50.875,8.022406,12.637268,-1.3317026,1.8006974,1535.222,0.2917798,0.5453333
1999-09-29,11.625,50.875,4.19378,11.903564,-1.3054544,3.995791,1169.4978,0.29842874,0.5426666
1999-09-30,11.625,50.875,6.21488,13.418915,-1.6294482,2.4282224,1182.4852,0.3149437,0.53999996
1999-10-01,11.625,50.875,9.1477585,12.419556,-1.9271489,2.992682,1363.5286,0.31704214,0.53466666
1999-10-02,11.625,50.875,8.6892395,11.854706,-1.3149326,0.25213423,1652.6954,0.30509946,0.5293333
1999-10-03,11.625,50.875,5.2265368,9.761017,-1.0628191,0.9055537,1053.0237,0.29744995,0.524
1999-10-04,11.625,50.875,7.448239,7.903534,-1.1604904,1.0319852,1123.5487,0.295083,0.5186666
1999-10-05,11.625,50.875,6.619862,6.588562,-0.81592596,0.5788398,937.6797,0.29375744,0.5133333
1999-10-06,11.625,50.875,5.0995317,5.837158,-1.0057169,3.3342497,588.3382,0.30747175,0.50799996
1999-10-07,11.625,50.875,7.7993298,7.3940125,-1.212249,1.1604798,987.53564,0.32375443,0.50266665
1999-10-08,11.625,50.875,4.0905256,7.769684,-1.0782386,2.8813832,957.3418,0.3258382,0.49733332
1999-10-09,11.625,50.875,2.757009,10.28891,-1.2215912,2.2350042,989.5038,0.32853106,0.49199998
1999-10-10,11.625,50.875,2.7585828,11.799042,-0.9589412,1.1094297,916.2213,0.32872948,0.48666665
1999-10-11,11.625,50.875,4.258597,9.648254,-1.0728223,1.7194386,1082.7509,0.32406124,0.48133332
1999-10-12,11.625,50.875,8.58408,5.3464966,-1.0304735,0.00085375225,1055.763,0.31793186,0.47599998
1999-10-13,11.625,50.875,6.8710976,3.3154907,-0.66157496,0.06429861,1038.7621,0.30891058,0.47066665
1999-10-14,11.625,50.875,3.3090112,3.9508057,-0.4368831,0.67054296,654.8128,0.30561915,0.4653333
1999-10-15,11.625,50.875,6.527944,3.1399536,-0.77956635,0.38440484,785.8554,0.30643803,0.45999998
1999-10-16,11.625,50.875,6.1353683,1.9294434,-0.5990079,0.095845155,744.12006,0.30362657,0.461875
1999-10-17,11.625,50.875,4.0246053,-0.7546997,-0.40942535,0.18277358,592.92786,0.30137914,0.46374997
1999-10-18,11.625,50.875,6.947134,-0.043182373,-0.57734597,0.035948902,708.9089,0.2988015,0.465625
1999-10-19,11.625,50.875,8.49047,-1.4313965,-0.6161747,0.0,768.9786,0.2947755,0.46749997
1999-10-20,11.625,50.875,10.307992,-1.314209,-0.6966048,0.0,812.22174,0.29008925,0.46937498
1999-10-21,11.625,50.875,7.7441874,-0.57321167,-0.59844947,1.2030176,749.7346,0.28752485,0.47124997
1999-10-22,11.625,50.875,9.278082,4.6348877,-0.8183609,0.17772485,1033.0918,0.2951385,0.47312498
1999-10-23,11.625,50.875,4.8759947,6.394928,-0.46800458,1.3840258,809.9081,0.30075246,0.47499996
1999-10-24,11.625,50.875,6.754825,7.282837,-0.73320436,1.6766002,969.3223,0.30471066,0.47687498
1999-10-25,11.625,50.875,4.7996697,8.929443,-0.5946895,0.9014919,1012.453,0.32015362,0.47875
1999-10-26,11.625,50.875,7.745047,9.565094,-1.0263524,0.11202888,1418.8112,0.31265187,0.48062497
1999-10-27,11.625,50.875,4.1016884,8.069763,-0.6850097,0.3398386,1232.8594,0.30613962,0.4825
1999-10-28,11.625,50.875,6.9139633,6.1406555,-0.6319115,0.38361362,1250.807,0.30205306,0.48437497
1999-10-29,11.625,50.875,4.883967,5.8663635,-0.3331193,0.012723067,986.8337,0.29872146,0.48624998
1999-10-30,11.625,50.875,6.133832,5.950592,-0.5897987,0.012936505,1282.906,0.29434353,0.48812497
1999-10-31,11.625,50.875,5.6959295,6.8675537,-1.1249328,2.7935271,1260.5536,0.31278333,0.48999998
1999-11-01,11.625,50.875,7.5068655,3.9534302,-0.759742,0.13106878,1261.819,0.30829427,0.48666665
1999-11-02,11.625,50.875,0.74468625,9.421448,-0.7290248,13.371219,769.2717,0.35120726,0.48333332
1999-11-03,11.625,50.875,4.96756,1.9815674,-0.7083284,0.031495072,824.1064,0.36481333,0.48
1999-11-04,11.625,50.875,6.448814,-0.96221924,-0.33770955,0.0,663.6488,0.3445031,0.47666666
1999-11-05,11.625,50.875,4.9409184,1.0343628,-0.4203778,0.0010080548,618.22736,0.33574316,0.47333333
1999-11-06,11.625,50.875,3.6417124,4.603607,-0.65259033,1.0666064,889.2302,0.33356795,0.47
1999-11-07,11.625,50.875,3.6490543,3.277893,-0.5306876,1.393896,711.5872,0.33275646,0.46666667
1999-11-08,11.625,50.875,1.7123222,5.885559,-0.6397889,5.1243124,423.51126,0.36391252,0.4633333
1999-11-09,11.625,50.875,0.6492005,5.311981,-0.21103445,16.270784,60.15346,0.40725416,0.45999998
1999-11-10,11.625,50.875,0.7294589,2.6003113,-0.44376656,21.136482,212.9598,0.43086135,0.45666665
1999-11-11,11.625,50.875,1.6376902,1.0123596,-0.6348435,3.5603044,300.11523,0.41419625,0.45333332
1999-11-12,11.625,50.875,3.1186812,-0.54400635,-0.27713594,0.005484073,249.35858,0.39087328,0.45
1999-11-13,11.625,50.875,2.5089195,0.5393982,-0.26641798,0.2734233,253.73497,0.37985465,0.44666666
1999-11-14,11.625,50.875,1.4667953,-1.0159912,-0.36965582,2.1172254,268.2549,0.38193917,0.44333333
1999-11-15,11.625,50.875,2.7461998,-4.537689,-0.36609894,0.050648116,395.85205,0.3818656,0.44
1999-11-16,11.625,50.875,5.5634947,-6.209015,-0.26402023,0.023672184,383.19565,0.37520802,0.43733332
1999-11-17,11.625,50.875,3.287626,-2.2267761,-0.28575957,0.2291443,481.02716,0.3687022,0.43466666
1999-11-18,11.625,50.875,2.5890014,-0.9343567,-0.45633948,3.3854427,449.1266,0.3644686,0.43199998
1999-11-19,11.625,50.875,3.5944266,-1.8901978,-0.22924218,1.912135,228.44415,0.36011896,0.42933333
1999-11-20,11.625,50.875,2.6957319,-2.0514526,-0.16458085,5.282139,95.40531,0.35600433,0.42666665
1999-11-21,11.625,50.875,1.9588189,-4.0394287,-0.11423783,0.7388774,165.04556,0.35177922,0.424
1999-11-22,11.625,50.875,2.948283,-3.180603,-0.303595,2.169662,316.50784,0.35349852,0.4213333
1999-11-23,11.625,50.875,1.7033702,-0.34906006,-0.05533426,3.2496588,95.03391,0.36226213,0.41866666
1999-11-24,11.625,50.875,0.8197404,0.63079834,0.036459364,1.2624452,67.65577,0.3770469,0.41599998
1999-11-25,11.625,50.875,4.02876,2.7881775,-0.37987927,0.25753474,460.77924,0.3756595,0.41333333
1999-11-26,11.625,50.875,2.7223275,2.9429321,-0.35731983,0.0814198,545.4674,0.36939472,0.41066664
1999-11-27,11.625,50.875,3.3865616,2.2073975,-0.44839218,0.37218362,655.77454,0.3610868,0.408
1999-11-28,11.625,50.875,3.2265048,3.723114,-0.3546527,0.02431696,727.22943,0.35619143,0.4053333
1999-11-29,11.625,50.875,4.0657477,3.0134583,-0.5768922,0.0,899.02985,0.35034218,0.40266666
1999-11-30,11.625,50.875,4.2922306,2.1189575,-0.422091,0.0,755.3231,0.34634948,0.39999998
1999-12-01,11.625,50.875,0.6750619,6.1603394,-0.67355496,2.2051175,705.6349,0.34858003,0.39866665
1999-12-02,11.625,50.875,3.2724946,2.9981995,-1.0584172,2.201063,726.5318,0.35711387,0.39733332
1999-12-03,11.625,50.875,1.9883302,2.8416443,-0.9355742,3.3127317,887.0914,0.35646772,0.39599997
1999-12-04,11.625,50.875,3.1807973,0.82159424,-0.7086415,0.24248289,736.70874,0.36711067,0.39466664
1999-12-05,11.625,50.875,2.5017583,-0.40127563,-0.49733087,0.5026735,529.14246,0.35618806,0.39333332
1999-12-06,11.625,50.875,1.6666404,-1.3294983,-0.538128,1.6031476,489.53366,0.35312748,0.392
1999-12-07,11.625,50.875,0.7702506,4.5588074,-0.74893373,1.7963392,657.96484,0.3566804,0.39066666
1999-12-08,11.625,50.875,3.5540972,3.8252563,-0.80284643,0.8503368,824.51324,0.36191553,0.3893333
1999-12-09,11.625,50.875,1.6129634,6.6632996,-0.5618283,0.82101524,867.2206,0.35550907,0.38799998
1999-12-10,11.625,50.875,2.7784555,3.5209656,-0.43158883,0.035470493,824.53577,0.35129708,0.38666666
1999-12-11,11.625,50.875,2.8164282,3.0863647,-0.7548354,4.241255,778.01654,0.3508996,0.38533333
1999-12-12,11.625,50.875,0.8533749,6.029297,-1.9852486,9.576152,867.33417,0.40437272,0.384
1999-12-13,11.625,50.875,2.600715,1.9331055,-0.86327225,1.2167623,627.34973,0.3871667,0.38266665
1999-12-14,11.625,50.875,3.3283858,0.96939087,-0.980373,2.5246315,579.12823,0.38273144,0.38133332
1999-12-15,11.625,50.875,2.492433,-2.0669556,-0.39422578,1.9203957,337.89447,0.3727442,0.38
1999-12-16,11.625,50.875,1.8039073,-3.1503906,-0.29003543,0.21470259,378.0977,0.36668676,0.37625
1999-12-17,11.625,50.875,2.846474,-2.2092285,-0.32547215,1.001963,474.55936,0.36217976,0.3725
1999-12-18,11.625,50.875,2.2055786,-0.6688843,-0.38424063,2.3357506,413.9207,0.37066653,0.36875
1999-12-19,11.625,50.875,3.1672223,-1.6237793,-0.4141764,0.4521445,390.30624,0.36560348,0.365
1999-12-20,11.625,50.875,1.5357325,-1.9484253,-0.24191524,0.63736045,392.06866,0.35962978,0.36124998
1999-12-21,11.625,50.875,2.1791527,-2.1509094,-0.19126475,0.35735956,396.37668,0.3555117,0.3575
1999-12-22,11.625,50.875,3.84178,-4.9779053,-0.22825503,0.00084750185,441.68402,0.3542415,0.35375
1999-12-23,11.625,50.875,1.6914986,-3.7542725,-0.37346354,0.89755166,530.99316,0.3535928,0.35
1999-12-24,11.625,50.875,3.160458,-2.445465,-0.28014663,0.038566016,495.1349,0.3539629,0.34625
1999-12-25,11.625,50.875,1.8802519,3.013031,-1.2624165,8.762595,482.813,0.38617554,0.3425
1999-12-26,11.625,50.875,0.6821876,0.99972534,-0.53586024,13.105682,232.88342,0.40358245,0.33875
1999-12-27,11.625,50.875,1.5163652,-0.60632324,-0.28082398,8.37289,288.71573,0.40075877,0.33499998
1999-12-28,11.625,50.875,1.887865,-1.5409546,-0.16146123,0.35141498,210.0123,0.38722354,0.33124998
1999-12-29,11.625,50.875,1.8915122,0.5857849,-0.32966164,3.2138493,311.81622,0.3809639,0.3275
1999-12-30,11.625,50.875,1.8730652,0.30911255,-0.47223574,0.43482268,442.21506,0.3762806,0.32375
1999-12-31,11.625,50.875,2.4046295,-0.8374634,-0.22331674,0.32671553,450.92386,0.37105253,0.32
2000-01-01,11.625,50.875,1.3740548,-0.13388062,-0.23801203,2.1676962,402.7331,0.3731338,0.31599998
2000-01-02,11.625,50.875,3.0754778,0.9380493,-0.31846854,0.20898803,438.25735,0.37747404,0.312
2000-01-03,11.625,50.875,3.090768,1.0585632,-0.3435745,0.031857375,562.5046,0.3694663,0.308
2000-01-04,11.625,50.875,0.61727434,2.7709656,-0.59774065,2.90937,459.9427,0.37382123,0.304
2000-01-05,11.625,50.875,3.923368,-0.18978882,-0.6128928,0.38960478,684.4214,0.37805483,0.29999998
2000-01-06,11.625,50.875,3.7417219,-0.33538818,-0.1856537,0.007836769,512.28973,0.36885712,0.296
2000-01-07,11.625,50.875,2.2157817,3.1466064,-0.3069151,0.33135828,598.0282,0.3655947,0.292
2000-01-08,11.625,50.875,2.2675555,2.8489075,-0.3256483,0.14448887,682.2191,0.3620904,0.288
2000-01-09,11.625,50.875,0.7819467,1.7552185,-0.19118609,4.9535456,300.97028,0.38687107,0.28399998
2000-01-10,11.625,50.875,1.5593678,-0.2970276,-0.31446403,0.6806484,283.42496,0.38383737,0.28
2000-01-11,11.625,50.875,3.7364595,-2.9681091,-0.17224096,0.0,312.7771,0.3735358,0.276
2000-01-12,11.625,50.875,3.878266,-3.980072,-0.19601099,0.0011591121,426.34024,0.36876905,0.27199998
2000-01-13,11.625,50.875,4.7393575,-5.124298,-0.22308187,0.0013909345,402.99377,0.36614737,0.26799998
2000-01-14,11.625,50.875,1.6470163,-3.1975403,-0.07270429,0.14258763,375.2337,0.36373758,0.264
2000-01-15,11.625,50.875,1.2337005,-1.7445679,-0.030221993,1.0600253,165.24998,0.36161193,0.26
2000-01-16,11.625,50.875,0.9930104,-2.8793335,-0.094402745,1.4412526,321.6346,0.36044204,0.26
2000-01-17,11.625,50.875,0.9613093,2.68161,-0.33204502,4.1681256,383.09137,0.37897474,0.26
2000-01-18,11.625,50.875,2.4969146,-0.15148926,-1.0340812,7.22666,475.62222,0.40510604,0.26
2000-01-19,11.625,50.875,3.5423627,-2.7633972,-0.41247192,0.08499577,509.42264,0.38697812,0.26
2000-01-20,11.625,50.875,1.5849665,-3.1220398,-0.48672435,1.8871524,410.25528,0.38064775,0.26
2000-01-21,11.625,50.875,3.3613675,-1.542572,-1.0718154,4.817575,476.35056,0.39751482,0.26
2000-01-22,11.625,50.875,2.2737646,-1.2893677,-0.25457737,3.519599,337.10526,0.3864821,0.26
2000-01-23,11.625,50.875,2.6647205,-8.708832,-0.48654878,0.7199439,308.4069,0.37879774,0.26
2000-01-24,11.625,50.875,5.436723,-11.049347,-0.20295991,0.2440501,353.68866,0.37216994,0.26
2000-01-25,11.625,50.875,5.838877,-10.6857605,-0.18581286,0.03357272,369.30237,0.3670905,0.26
2000-01-26,11.625,50.875,1.9128035,-8.074554,-0.14871149,0.10220095,390.00415,0.36599785,0.26
2000-01-27,11.625,50.875,3.644869,-1.0234985,-0.19301657,0.038070664,455.2476,0.36479235,0.26
2000-01-28,11.625,50.875,5.7369637,-3.470337,-0.35544196,0.04043554,560.9387,0.3634612,0.26
2000-01-29,11.625,50.875,1.4589854,2.2249756,-1.3415327,8.475483,550.5127,0.389947,0.26
2000-01-30,11.625,50.875,5.6653967,4.1748962,-1.0830299,5.562605,843.29816,0.40830937,0.26
2000-01-31,11.625,50.875,1.0586618,7.619385,-0.9732461,3.713703,879.50323,0.40661553,0.26
2000-02-01,11.625,50.875,2.9938927,5.778137,-0.46436238,0.07019692,842.52765,0.39461556,0.26733333
2000-02-02,11.625,50.875,1.51434,4.432373,-0.365201,0.64544755,766.1183,0.38508636,0.27466667
2000-02-03,11.625,50.875,5.814721,1.4448853,-0.9304306,3.1769826,648.0452,0.39217696,0.282
2000-02-04,11.625,50.875,3.1617773,1.3741455,-0.5887573,0.79807127,687.9842,0.38431728,0.2893333
2000-02-05,11.625,50.875,6.2259064,6.044983,-0.8205659,0.5021328,970.6548,0.3807898,0.29666665
2000-02-06,11.625,50.875,5.9309,7.0005493,-0.72068787,0.0,1161.327,0.37249473,0.304
2000-02-07,11.625,50.875,2.7713807,6.1935425,-0.6243602,0.67945516,915.4502,0.36998186,0.31133333
2000-02-08,11.625,50.875,3.2875264,6.31015,-1.2019556,2.754922,965.9722,0.37467682,0.31866667
2000-02-09,11.625,50.875,5.9843035,2.4108887,-1.2202717,1.0260355,677.0352,0.38060817,0.326
2000-02-10,11.625,50.875,7.7915215,4.0992126,-1.0679576,2.596664,901.6481,0.37274963,0.33333334
2000-02-11,11.625,50.875,6.014281,-2.212555,-0.9070344,1.2568264,689.0903,0.38810202,0.34066668
2000-02-12,11.625,50.875,8.139659,-3.4126282,-0.5597524,0.12127692,640.8547,0.3744384,0.348
2000-02-13,11.625,50.875,6.291943,1.0406189,-1.0139817,4.12508,524.3017,0.379535,0.35533333
2000-02-14,11.625,50.875,6.9886065,0.5562134,-1.055462,0.8122524,671.9758,0.37872174,0.36266667
2000-02-15,11.625,50.875,2.107036,1.8243103,-0.58364064,6.1917753,505.2289,0.39379334,0.37
2000-02-16,11.625,50.875,6.3627653,-0.51498413,-1.172368,5.4731946,573.3995,0.4092344,0.37
2000-02-17,11.625,50.875,6.8792377,-2.5738525,-0.62974983,2.6161492,384.94995,0.39283603,0.37
