,longitude,latitude,ssrd,t2mmin,vpd,FPAR,GPP,GPP_constant-Tmin,GPP_constant-SWrad,GPP_constant-VPD,GPP_constant-FPAR
1982-02-09,12.125,51.375,3.4171525999999997,0.6997985999999999,591.24207,0.20199999,0.15235922405232505,0.32646073291691674,0.6687990348411352,0.15235922405232505,0.3771268108783695
1982-02-10,12.125,51.375,7.753752,1.4822998,775.8618,0.20666666,0.36160958477450866,0.7033837478593826,0.6995508460442931,0.3896235155419768,0.8748619268693573
1982-02-11,12.125,51.375,7.949671700000001,2.9521484,916.9235,0.21133332,0.4061939393009625,0.6733984404856805,0.766435309462457,0.4792848841309292,0.9610267309030173
1982-02-12,12.125,51.375,3.648789,2.8797912999999995,718.63324,0.21599999,0.2144531831414394,0.3581382483991974,0.8816069515451814,0.22320273016386286,0.49641942840237957
1982-02-13,12.125,51.375,8.278835,0.16970825,661.7167,0.22066666,0.3728991511041857,0.8582258943709682,0.6756370028588302,0.3754144277702463,0.8449376790861512
1982-02-14,12.125,51.375,8.155412,0.69403076,555.1659,0.22533332,0.40527700839966435,0.8691336229887721,0.7454136131926831,0.40527700839966435,0.8992833558740101
1982-02-15,12.125,51.375,1.6453576,-0.7782593000000001,221.65982000000002,0.22999999,0.06749317846641621,0.17897952390988126,0.6153055584975833,0.06749317846641621,0.14672430739326603
1982-02-16,12.125,51.375,4.0053844,-1.1930847,402.09708,0.23307692,0.1553738649853628,0.4415284597481183,0.5818687401839489,0.1553738649853628,0.33331027582088096
1982-02-17,12.125,51.375,5.2788157,-2.1297912999999995,480.85217,0.23615384,0.1740456184406948,0.5895854283221369,0.49455870880478403,0.1740456184406948,0.368500504672494
1982-02-18,12.125,51.375,6.206856,-3.3815002,498.17062000000004,0.23923075,0.15400773477956675,0.702269652437605,0.3721877906775187,0.15400773477956675,0.32188114358118003
1982-02-19,12.125,51.375,5.9582242999999995,-4.4573364,491.60074000000003,0.24230768,0.10522087193298897,0.6828090326605385,0.26489655298724396,0.10522087193298897,0.21712244517587923
1982-02-20,12.125,51.375,9.869057000000002,-5.321411,569.8620599999999,0.2453846,0.1164820870790126,1.145349922114185,0.177041363342535,0.1164820870790126,0.23734596033942756
1982-02-21,12.125,51.375,9.854857,-5.7354736,558.3263,0.24846153,0.08870609912623661,1.158043069533115,0.13501885282491152,0.08870609912623661,0.17851073187514505
1982-02-22,12.125,51.375,9.768701,-6.112793,574.4727,0.25153846,0.06252284333690435,1.1621346345149508,0.09600484752819902,0.06252284333690435,0.12428088201085502
1982-02-23,12.125,51.375,9.285687,-5.5379944000000005,540.6252400000001,0.25461537,0.09907124226665225,1.1181855786303865,0.16003863085195352,0.09907124226665225,0.19455078903259498
1982-02-24,12.125,51.375,5.604237,-7.7617188,317.4644,0.25769228,0.0,0.6830195441895308,0.0,0.0,0.0
1982-02-25,12.125,51.375,7.88702,-6.1715393,374.12686,0.26076922,0.04883016783706113,0.9727125067143652,0.09286809435704702,0.04883016783706113,0.0936271693359
1982-02-26,12.125,51.375,4.525307,-5.3467407,323.2563,0.26384613,0.05658244724803142,0.5646950823156829,0.18755339885680053,0.05658244724803142,0.10722622167706501
1982-02-27,12.125,51.375,10.024261,-5.841003400000001,485.19754000000006,0.26692307,0.0888363730040696,1.2654753989183707,0.1329320530521945,0.0888363730040696,0.166408195822245
1982-02-28,12.125,51.375,4.5362544,0.0949707,732.4495,0.26999998,0.23735159077020795,0.5519804436516464,0.7848488086455467,0.24908341984490293,0.4395400154663123
1982-03-01,12.125,51.375,2.33625,5.1520996,772.3659700000001,0.26866665,0.20335305436069104,0.27610733789638975,1.3056375881906326,0.21863568902342867,0.3784486358107548
1982-03-02,12.125,51.375,8.616135,2.7955017000000004,820.4671,0.26733333,0.5837719332910737,0.9832776373439004,1.0163001159297187,0.6467670433094104,1.0918427816147611
